image,count
datasets\frames_1\0\neg\BEDLUS_070_003_138.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_003_139.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_003_140.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_003_141.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_003_142.tiff,8
datasets\frames_1\0\neg\BEDLUS_070_003_143.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_003_144.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_003_145.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_003_146.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_003_147.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_003_148.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_003_149.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_003_150.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_003_151.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_003_152.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_003_153.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_003_154.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_003_155.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_003_156.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_000.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_001.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_002.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_003.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_004.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_005.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_006.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_007.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_008.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_009.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_010.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_011.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_012.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_013.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_014.tiff,7
datasets\frames_1\0\neg\BEDLUS_070_010_015.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_016.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_017.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_018.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_019.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_020.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_021.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_022.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_023.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_024.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_025.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_026.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_027.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_028.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_029.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_030.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_031.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_032.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_033.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_034.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_035.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_036.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_037.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_038.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_039.tiff,9
datasets\frames_1\0\neg\BEDLUS_070_010_040.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_041.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_042.tiff,7
datasets\frames_1\0\neg\BEDLUS_070_010_043.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_044.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_045.tiff,8
datasets\frames_1\0\neg\BEDLUS_070_010_046.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_047.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_048.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_049.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_050.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_051.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_052.tiff,10
datasets\frames_1\0\neg\BEDLUS_070_010_053.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_054.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_055.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_056.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_057.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_010_058.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_059.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_060.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_061.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_062.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_063.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_064.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_065.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_066.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_067.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_010_068.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_069.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_070.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_071.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_072.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_074.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_075.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_076.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_077.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_078.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_079.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_080.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_081.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_082.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_083.tiff,7
datasets\frames_1\0\neg\BEDLUS_070_010_084.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_085.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_086.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_087.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_088.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_089.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_090.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_091.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_092.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_093.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_010_094.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_095.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_096.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_097.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_098.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_099.tiff,8
datasets\frames_1\0\neg\BEDLUS_070_010_100.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_101.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_102.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_103.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_104.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_105.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_106.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_107.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_108.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_110.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_111.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_112.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_113.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_114.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_010_115.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_116.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_117.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_118.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_119.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_120.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_121.tiff,7
datasets\frames_1\0\neg\BEDLUS_070_010_122.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_123.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_124.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_125.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_126.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_127.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_128.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_129.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_130.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_131.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_132.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_133.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_134.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_135.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_010_136.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_010_137.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_138.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_139.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_140.tiff,7
datasets\frames_1\0\neg\BEDLUS_070_010_141.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_142.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_143.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_010_144.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_145.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_010_146.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_010_147.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_000.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_001.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_002.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_003.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_004.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_005.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_006.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_007.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_009.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_010.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_011.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_012.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_013.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_014.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_015.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_016.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_017.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_018.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_019.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_020.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_021.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_022.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_023.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_024.tiff,7
datasets\frames_1\0\neg\BEDLUS_070_012_026.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_027.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_028.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_012_029.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_030.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_031.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_032.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_033.tiff,7
datasets\frames_1\0\neg\BEDLUS_070_012_034.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_035.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_036.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_037.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_038.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_039.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_040.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_041.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_042.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_043.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_044.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_045.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_046.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_047.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_048.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_049.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_050.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_051.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_052.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_053.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_054.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_012_055.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_056.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_057.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_058.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_059.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_060.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_061.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_062.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_063.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_064.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_065.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_012_066.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_067.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_069.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_070.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_071.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_072.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_073.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_074.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_076.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_077.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_078.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_079.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_080.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_081.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_082.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_083.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_084.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_085.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_086.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_088.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_012_089.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_090.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_091.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_092.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_093.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_094.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_095.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_096.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_097.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_098.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_099.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_100.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_101.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_102.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_012_103.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_104.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_105.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_106.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_107.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_108.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_109.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_110.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_112.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_012_113.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_114.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_115.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_012_116.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_117.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_118.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_119.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_120.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_121.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_122.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_123.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_124.tiff,7
datasets\frames_1\0\neg\BEDLUS_070_012_125.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_126.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_127.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_128.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_129.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_130.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_131.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_132.tiff,6
datasets\frames_1\0\neg\BEDLUS_070_012_133.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_135.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_136.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_137.tiff,4
datasets\frames_1\0\neg\BEDLUS_070_012_138.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_139.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_140.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_142.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_143.tiff,2
datasets\frames_1\0\neg\BEDLUS_070_012_144.tiff,5
datasets\frames_1\0\neg\BEDLUS_070_012_145.tiff,3
datasets\frames_1\0\neg\BEDLUS_070_012_146.tiff,1
datasets\frames_1\0\neg\BEDLUS_070_012_147.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_000.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_001.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_002.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_003.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_004.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_005.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_001_006.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_007.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_001_008.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_009.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_010.tiff,6
datasets\frames_1\0\neg\BEDLUS_078_001_011.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_012.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_013.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_014.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_015.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_016.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_017.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_018.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_019.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_020.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_021.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_022.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_023.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_024.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_025.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_026.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_027.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_028.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_029.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_030.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_031.tiff,6
datasets\frames_1\0\neg\BEDLUS_078_001_032.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_033.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_034.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_035.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_036.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_037.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_038.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_001_039.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_040.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_041.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_001_042.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_043.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_044.tiff,7
datasets\frames_1\0\neg\BEDLUS_078_001_045.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_046.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_047.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_048.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_049.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_050.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_051.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_052.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_053.tiff,6
datasets\frames_1\0\neg\BEDLUS_078_001_054.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_055.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_056.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_057.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_058.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_059.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_001_061.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_062.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_001_063.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_064.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_065.tiff,7
datasets\frames_1\0\neg\BEDLUS_078_001_066.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_067.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_068.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_070.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_071.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_072.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_073.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_074.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_075.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_076.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_077.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_078.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_079.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_080.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_081.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_082.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_083.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_084.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_001_085.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_086.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_087.tiff,7
datasets\frames_1\0\neg\BEDLUS_078_001_088.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_089.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_001_090.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_091.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_092.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_093.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_094.tiff,9
datasets\frames_1\0\neg\BEDLUS_078_001_095.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_001_096.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_001_097.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_098.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_001_099.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_001_100.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_001_101.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_002_000.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_002_001.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_002_002.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_002_004.tiff,6
datasets\frames_1\0\neg\BEDLUS_078_002_005.tiff,6
datasets\frames_1\0\neg\BEDLUS_078_002_006.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_002_007.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_002_008.tiff,2
datasets\frames_1\0\neg\BEDLUS_078_002_009.tiff,6
datasets\frames_1\0\neg\BEDLUS_078_002_011.tiff,5
datasets\frames_1\0\neg\BEDLUS_078_002_012.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_002_014.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_002_016.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_002_017.tiff,4
datasets\frames_1\0\neg\BEDLUS_078_002_018.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_002_019.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_002_020.tiff,3
datasets\frames_1\0\neg\BEDLUS_078_002_021.tiff,1
datasets\frames_1\0\neg\BEDLUS_078_002_022.tiff,3
